condition_family	branch_label	layer	feature_id	position_count_present	mean_activation_when_present	max_activation	best_rank	positions_present
n_high_impact	prefix_i_am_treating	16	320	1	0.11293275654315948	0.11293275654315948	28	generated_token_19
n_high_impact	prefix_i_am_treating	16	2824	1	0.14838649332523346	0.14838649332523346	28	generated_token_7
n_high_impact	prefix_i_am_treating	16	3560	1	0.1334887146949768	0.1334887146949768	28	generated_token_32
n_high_impact	prefix_i_am_treating	16	5500	1	0.15789029002189636	0.15789029002189636	28	generated_token_5
n_high_impact	prefix_i_am_treating	16	12425	1	0.10518378019332886	0.10518378019332886	28	generated_token_96
n_high_impact	prefix_i_am_treating	16	21082	1	0.12180329859256744	0.12180329859256744	28	generated_token_10
n_high_impact	prefix_i_am_treating	16	23655	1	0.13136345148086548	0.13136345148086548	28	generated_token_11
n_high_impact	prefix_i_am_treating	16	23759	1	0.1508711725473404	0.1508711725473404	28	generated_token_1
n_high_impact	prefix_i_am_treating	16	26127	1	0.12574803829193115	0.12574803829193115	28	generated_token_16
n_high_impact	prefix_i_am_treating	16	29113	1	0.10779419541358948	0.10779419541358948	28	generated_token_64
n_high_impact	prefix_i_am_treating	16	1013	1	0.09677766263484955	0.09677766263484955	29	generated_token_128
n_high_impact	prefix_i_am_treating	16	5927	1	0.1305953860282898	0.1305953860282898	29	generated_token_9
n_high_impact	prefix_i_am_treating	16	6374	1	0.1578158438205719	0.1578158438205719	29	generated_token_5
n_high_impact	prefix_i_am_treating	16	10342	1	0.10952665656805038	0.10952665656805038	29	generated_token_15
n_high_impact	prefix_i_am_treating	16	16586	1	0.13010390102863312	0.13010390102863312	29	generated_token_4
n_high_impact	prefix_i_am_treating	16	19678	1	0.1242995485663414	0.1242995485663414	29	generated_token_16
n_high_impact	prefix_i_am_treating	16	22043	1	0.10506070405244827	0.10506070405244827	29	generated_token_96
n_high_impact	prefix_i_am_treating	16	22054	1	0.10845840722322464	0.10845840722322464	29	generated_token_18
n_high_impact	prefix_i_am_treating	16	22441	1	0.11511256545782089	0.11511256545782089	29	generated_token_17
n_high_impact	prefix_i_am_treating	16	29446	1	0.12718503177165985	0.12718503177165985	29	generated_token_12
n_high_impact	prefix_i_am_treating	16	474	1	0.12835100293159485	0.12835100293159485	30	generated_token_20
n_high_impact	prefix_i_am_treating	16	1575	1	0.1077040508389473	0.1077040508389473	30	generated_token_18
n_high_impact	prefix_i_am_treating	16	2143	1	0.13012045621871948	0.13012045621871948	30	generated_token_11
n_high_impact	prefix_i_am_treating	16	6147	1	0.12375012040138245	0.12375012040138245	30	generated_token_16
n_high_impact	prefix_i_am_treating	16	8121	1	0.1030467078089714	0.1030467078089714	30	generated_token_64
n_high_impact	prefix_i_am_treating	16	11568	1	0.11452394723892212	0.11452394723892212	30	generated_token_14
n_high_impact	prefix_i_am_treating	16	14169	1	0.11312085390090942	0.11312085390090942	30	generated_token_17
n_high_impact	prefix_i_am_treating	16	17959	1	0.10354048013687134	0.10354048013687134	30	generated_token_96
n_high_impact	prefix_i_am_treating	16	25731	1	0.1449584662914276	0.1449584662914276	30	generated_token_1
n_high_impact	prefix_i_am_treating	16	26397	1	0.09648850560188293	0.09648850560188293	30	generated_token_128
n_high_impact	prefix_i_am_treating	16	31050	1	0.108279749751091	0.108279749751091	30	generated_token_15
n_high_impact	prefix_i_am_treating	16	31847	1	0.15088748931884766	0.15088748931884766	30	final_prompt_token
n_high_impact	prefix_i_am_treating	16	570	1	0.1415974497795105	0.1415974497795105	31	generated_token_3
n_high_impact	prefix_i_am_treating	16	8419	1	0.14427335560321808	0.14427335560321808	31	generated_token_1
n_high_impact	prefix_i_am_treating	16	9021	1	0.13321596384048462	0.13321596384048462	31	generated_token_2
n_high_impact	prefix_i_am_treating	16	9851	1	0.10995541512966156	0.10995541512966156	31	generated_token_19
n_high_impact	prefix_i_am_treating	16	13271	1	0.10675519704818726	0.10675519704818726	31	generated_token_15
n_high_impact	prefix_i_am_treating	16	14666	1	0.11602655053138733	0.11602655053138733	31	generated_token_10
n_high_impact	prefix_i_am_treating	16	15385	1	0.1316872537136078	0.1316872537136078	31	generated_token_32
n_high_impact	prefix_i_am_treating	16	17503	1	0.1268693208694458	0.1268693208694458	31	generated_token_20
n_high_impact	prefix_i_am_treating	16	21473	1	0.12441407889127731	0.12441407889127731	31	generated_token_9
n_high_impact	prefix_i_am_treating	16	21849	1	0.11437316238880157	0.11437316238880157	31	generated_token_14
n_high_impact	prefix_i_am_treating	16	25557	1	0.12614497542381287	0.12614497542381287	31	generated_token_12
n_high_impact	prefix_i_am_treating	16	26352	1	0.10264071822166443	0.10264071822166443	31	generated_token_96
n_high_impact	prefix_i_am_treating	16	30359	1	0.0954940915107727	0.0954940915107727	31	generated_token_128
n_high_impact	prefix_i_am_treating	16	31264	1	0.12654052674770355	0.12654052674770355	31	generated_token_4
n_high_impact	prefix_i_am_treating	16	1501	1	0.11293306201696396	0.11293306201696396	32	generated_token_14
n_high_impact	prefix_i_am_treating	16	8822	1	0.1314723789691925	0.1314723789691925	32	generated_token_2
n_high_impact	prefix_i_am_treating	16	9140	1	0.10670655965805054	0.10670655965805054	32	generated_token_15
n_high_impact	prefix_i_am_treating	16	10178	1	0.14577069878578186	0.14577069878578186	32	generated_token_7
n_high_impact	prefix_i_am_treating	16	11727	1	0.1252681314945221	0.1252681314945221	32	generated_token_8
n_high_impact	prefix_i_am_treating	16	18464	1	0.13166449964046478	0.13166449964046478	32	generated_token_32
n_high_impact	prefix_i_am_treating	16	19721	1	0.09529281407594681	0.09529281407594681	32	generated_token_128
n_high_impact	prefix_i_am_treating	16	24278	1	0.1023288369178772	0.1023288369178772	32	generated_token_96
n_high_impact	prefix_i_am_treating	16	29466	1	0.10085946321487427	0.10085946321487427	32	generated_token_64
n_high_impact	prefix_i_am_treating	16	29508	1	0.12241803109645844	0.12241803109645844	32	generated_token_20
n_high_impact	prefix_i_am_treating	16	296	1	0.12238457798957825	0.12238457798957825	33	generated_token_20
n_high_impact	prefix_i_am_treating	16	3024	1	0.1281958818435669	0.1281958818435669	33	generated_token_32
n_high_impact	prefix_i_am_treating	16	3354	1	0.11698314547538757	0.11698314547538757	33	generated_token_16
n_high_impact	prefix_i_am_treating	16	4809	1	0.14291515946388245	0.14291515946388245	33	generated_token_5
n_high_impact	prefix_i_am_treating	16	8181	1	0.09395485371351242	0.09395485371351242	33	generated_token_128
n_high_impact	prefix_i_am_treating	16	9991	1	0.12304893136024475	0.12304893136024475	33	generated_token_11
n_high_impact	prefix_i_am_treating	16	18670	1	0.13131803274154663	0.13131803274154663	33	generated_token_2
n_high_impact	prefix_i_am_treating	16	19153	1	0.10641559958457947	0.10641559958457947	33	generated_token_15
n_high_impact	prefix_i_am_treating	16	20719	1	0.10048877447843552	0.10048877447843552	33	generated_token_64
n_high_impact	prefix_i_am_treating	16	21783	1	0.1227392703294754	0.1227392703294754	33	generated_token_9
n_high_impact	prefix_i_am_treating	16	24358	1	0.11218621581792831	0.11218621581792831	33	generated_token_14
n_high_impact	prefix_i_am_treating	16	29485	1	0.144779235124588	0.144779235124588	33	final_prompt_token
n_high_impact	prefix_i_am_treating	16	559	1	0.09956828504800797	0.09956828504800797	34	generated_token_64
n_high_impact	prefix_i_am_treating	16	1475	1	0.0938343033194542	0.0938343033194542	34	generated_token_128
n_high_impact	prefix_i_am_treating	16	2350	1	0.09557539969682693	0.09557539969682693	34	generated_token_96
n_high_impact	prefix_i_am_treating	16	5722	1	0.12047205865383148	0.12047205865383148	34	generated_token_4
n_high_impact	prefix_i_am_treating	16	7627	1	0.12513652443885803	0.12513652443885803	34	generated_token_32
n_high_impact	prefix_i_am_treating	16	9560	1	0.12203338742256165	0.12203338742256165	34	generated_token_6
n_high_impact	prefix_i_am_treating	16	10213	1	0.12194877862930298	0.12194877862930298	34	generated_token_8
n_high_impact	prefix_i_am_treating	16	13127	1	0.13736331462860107	0.13736331462860107	34	generated_token_3
n_high_impact	prefix_i_am_treating	16	14067	1	0.10075908899307251	0.10075908899307251	34	generated_token_18
n_high_impact	prefix_i_am_treating	16	16566	1	0.14438889920711517	0.14438889920711517	34	final_prompt_token
n_high_impact	prefix_i_am_treating	16	21827	1	0.11201442033052444	0.11201442033052444	34	generated_token_14
n_high_impact	prefix_i_am_treating	16	22559	1	0.1429041624069214	0.1429041624069214	34	generated_token_5
n_high_impact	prefix_i_am_treating	16	29404	1	0.10660608112812042	0.10660608112812042	34	generated_token_17
n_high_impact	prefix_i_am_treating	16	9914	1	0.14076946675777435	0.14076946675777435	35	generated_token_7
n_high_impact	prefix_i_am_treating	16	10758	1	0.11159437149763107	0.11159437149763107	35	generated_token_16
n_high_impact	prefix_i_am_treating	16	15640	1	0.121174655854702	0.121174655854702	35	generated_token_2
n_high_impact	prefix_i_am_treating	16	17825	1	0.11093583703041077	0.11093583703041077	35	generated_token_14
n_high_impact	prefix_i_am_treating	16	20374	1	0.10659471899271011	0.10659471899271011	35	generated_token_17
n_high_impact	prefix_i_am_treating	16	21603	1	0.09903021156787872	0.09903021156787872	35	generated_token_64
n_high_impact	prefix_i_am_treating	16	23731	1	0.14274603128433228	0.14274603128433228	35	generated_token_5
n_high_impact	prefix_i_am_treating	16	27715	1	0.12439899146556854	0.12439899146556854	35	generated_token_32
n_high_impact	prefix_i_am_treating	16	1870	1	0.11075319349765778	0.11075319349765778	36	generated_token_10
n_high_impact	prefix_i_am_treating	16	2813	1	0.09009817242622375	0.09009817242622375	36	generated_token_128
n_high_impact	prefix_i_am_treating	16	3495	1	0.1427382081747055	0.1427382081747055	36	generated_token_5
n_high_impact	prefix_i_am_treating	16	5224	1	0.09007088840007782	0.09007088840007782	36	generated_token_96
n_high_impact	prefix_i_am_treating	16	5257	1	0.11936821043491364	0.11936821043491364	36	generated_token_4
n_high_impact	prefix_i_am_treating	16	10051	1	0.10896867513656616	0.10896867513656616	36	generated_token_16
n_high_impact	prefix_i_am_treating	16	14497	1	0.11876815557479858	0.11876815557479858	36	generated_token_6
n_high_impact	prefix_i_am_treating	16	14900	1	0.11751839518547058	0.11751839518547058	36	generated_token_20
n_high_impact	prefix_i_am_treating	16	16781	1	0.13506999611854553	0.13506999611854553	36	generated_token_1
n_high_impact	prefix_i_am_treating	16	24157	1	0.12059945613145828	0.12059945613145828	36	generated_token_2
n_high_impact	prefix_i_am_treating	16	26830	1	0.09767445176839828	0.09767445176839828	36	generated_token_64
n_high_impact	prefix_i_am_treating	16	30845	1	0.11598772555589676	0.11598772555589676	36	generated_token_12
n_high_impact	prefix_i_am_treating	16	31494	1	0.10910826921463013	0.10910826921463013	36	generated_token_14
n_high_impact	prefix_i_am_treating	16	32096	1	0.12380758672952652	0.12380758672952652	36	generated_token_32
n_high_impact	prefix_i_am_treating	16	32315	1	0.13972224295139313	0.13972224295139313	36	generated_token_7
n_high_impact	prefix_i_am_treating	16	809	1	0.10854804515838623	0.10854804515838623	37	generated_token_14
n_high_impact	prefix_i_am_treating	16	6665	1	0.1012691780924797	0.1012691780924797	37	generated_token_13
n_high_impact	prefix_i_am_treating	16	8743	1	0.10203513503074646	0.10203513503074646	37	generated_token_17
n_high_impact	prefix_i_am_treating	16	10420	1	0.13373778760433197	0.13373778760433197	37	generated_token_3
n_high_impact	prefix_i_am_treating	16	12335	1	0.08939436823129654	0.08939436823129654	37	generated_token_128
n_high_impact	prefix_i_am_treating	16	15093	1	0.09653971344232559	0.09653971344232559	37	generated_token_64
n_high_impact	prefix_i_am_treating	16	16203	1	0.1348915696144104	0.1348915696144104	37	generated_token_1
n_high_impact	prefix_i_am_treating	16	16207	1	0.12307585030794144	0.12307585030794144	37	generated_token_32
n_high_impact	prefix_i_am_treating	16	19667	1	0.1109691858291626	0.1109691858291626	37	generated_token_11
n_high_impact	prefix_i_am_treating	16	20325	1	0.11720891296863556	0.11720891296863556	37	generated_token_20
n_high_impact	prefix_i_am_treating	16	23657	1	0.11943013221025467	0.11943013221025467	37	generated_token_2
n_high_impact	prefix_i_am_treating	16	26413	1	0.10440242290496826	0.10440242290496826	37	generated_token_16
n_high_impact	prefix_i_am_treating	16	26746	1	0.11422248184680939	0.11422248184680939	37	generated_token_6
n_high_impact	prefix_i_am_treating	16	1354	1	0.09604806452989578	0.09604806452989578	38	generated_token_64
n_high_impact	prefix_i_am_treating	16	2502	1	0.11105281859636307	0.11105281859636307	38	generated_token_6
n_high_impact	prefix_i_am_treating	16	8493	1	0.08741223812103271	0.08741223812103271	38	generated_token_96
n_high_impact	prefix_i_am_treating	16	9436	1	0.13905498385429382	0.13905498385429382	38	generated_token_7
n_high_impact	prefix_i_am_treating	16	18730	1	0.103690966963768	0.103690966963768	38	generated_token_16
n_high_impact	prefix_i_am_treating	16	21345	1	0.10465951263904572	0.10465951263904572	38	generated_token_19
n_high_impact	prefix_i_am_treating	16	31016	1	0.11371481418609619	0.11371481418609619	38	generated_token_12
n_high_impact	prefix_i_am_treating	16	32302	1	0.08696021139621735	0.08696021139621735	38	generated_token_128
n_high_impact	prefix_i_am_treating	16	32338	1	0.11595916748046875	0.11595916748046875	38	generated_token_20
n_high_impact	prefix_i_am_treating	16	134	1	0.1010269746184349	0.1010269746184349	39	generated_token_17
n_high_impact	prefix_i_am_treating	16	850	1	0.1194034144282341	0.1194034144282341	39	generated_token_9
n_high_impact	prefix_i_am_treating	16	3322	1	0.10799713432788849	0.10799713432788849	39	generated_token_14
n_high_impact	prefix_i_am_treating	16	12570	1	0.1013842523097992	0.1013842523097992	39	generated_token_15
n_high_impact	prefix_i_am_treating	16	12585	1	0.10893359780311584	0.10893359780311584	39	generated_token_10
n_high_impact	prefix_i_am_treating	16	14761	1	0.08672446012496948	0.08672446012496948	39	generated_token_96
n_high_impact	prefix_i_am_treating	16	16526	1	0.131501242518425	0.131501242518425	39	generated_token_3
n_high_impact	prefix_i_am_treating	16	20438	1	0.1133769303560257	0.1133769303560257	39	generated_token_4
n_high_impact	prefix_i_am_treating	16	21590	1	0.11695969849824905	0.11695969849824905	39	generated_token_32
n_high_impact	prefix_i_am_treating	16	22963	1	0.13357281684875488	0.13357281684875488	39	final_prompt_token
n_high_impact	prefix_i_am_treating	16	25563	1	0.14008769392967224	0.14008769392967224	39	generated_token_5
n_high_impact	prefix_i_am_treating	16	25709	1	0.10831403732299805	0.10831403732299805	39	generated_token_11
n_high_impact	prefix_i_am_treating	16	29224	1	0.11105088889598846	0.11105088889598846	39	generated_token_6
n_high_impact	prefix_i_am_treating	16	30553	1	0.1324978470802307	0.1324978470802307	39	generated_token_1
n_high_impact	prefix_i_am_treating	16	2734	1	0.0888732299208641	0.0888732299208641	40	generated_token_18
n_high_impact	prefix_i_am_treating	16	2831	1	0.08446232974529266	0.08446232974529266	40	generated_token_128
n_high_impact	prefix_i_am_treating	16	3246	1	0.10101085156202316	0.10101085156202316	40	generated_token_17
n_high_impact	prefix_i_am_treating	16	4579	1	0.1127694845199585	0.1127694845199585	40	generated_token_12
n_high_impact	prefix_i_am_treating	16	6061	1	0.12974587082862854	0.12974587082862854	40	generated_token_3
n_high_impact	prefix_i_am_treating	16	9659	1	0.11638814955949783	0.11638814955949783	40	generated_token_32
n_high_impact	prefix_i_am_treating	16	14294	1	0.09372715651988983	0.09372715651988983	40	generated_token_64
n_high_impact	prefix_i_am_treating	16	17591	1	0.11101868003606796	0.11101868003606796	40	generated_token_6
n_high_impact	prefix_i_am_treating	16	18507	1	0.1294991374015808	0.1294991374015808	40	generated_token_1
n_high_impact	prefix_i_am_treating	16	19098	1	0.13815608620643616	0.13815608620643616	40	generated_token_7
n_high_impact	prefix_i_am_treating	16	22564	1	0.1385813057422638	0.1385813057422638	40	generated_token_5
n_high_impact	prefix_i_am_treating	16	25512	1	0.10651323944330215	0.10651323944330215	40	generated_token_14
n_high_impact	prefix_i_am_treating	16	31440	1	0.10184840112924576	0.10184840112924576	40	generated_token_19
n_high_impact	prefix_i_am_treating	16	4180	1	0.08426503837108612	0.08426503837108612	41	generated_token_128
n_high_impact	prefix_i_am_treating	16	6043	1	0.11294469237327576	0.11294469237327576	41	generated_token_2
n_high_impact	prefix_i_am_treating	16	8951	1	0.11284500360488892	0.11284500360488892	41	generated_token_20
n_high_impact	prefix_i_am_treating	16	10330	1	0.08812487125396729	0.08812487125396729	41	generated_token_18
n_high_impact	prefix_i_am_treating	16	11818	1	0.09302328526973724	0.09302328526973724	41	generated_token_64
n_high_impact	prefix_i_am_treating	16	16865	1	0.1051751971244812	0.1051751971244812	41	generated_token_14
n_high_impact	prefix_i_am_treating	16	17547	1	0.10657976567745209	0.10657976567745209	41	generated_token_11
n_high_impact	prefix_i_am_treating	16	19914	1	0.11159957945346832	0.11159957945346832	41	generated_token_9
n_high_impact	prefix_i_am_treating	16	22026	1	0.09903744608163834	0.09903744608163834	41	generated_token_19
n_high_impact	prefix_i_am_treating	16	28968	1	0.11518169939517975	0.11518169939517975	41	generated_token_32
n_high_impact	prefix_i_am_treating	16	30004	1	0.09913914650678635	0.09913914650678635	41	generated_token_13
n_high_impact	prefix_i_am_treating	16	1754	1	0.11222781985998154	0.11222781985998154	42	generated_token_20
n_high_impact	prefix_i_am_treating	16	3373	1	0.09894376993179321	0.09894376993179321	42	generated_token_15
n_high_impact	prefix_i_am_treating	16	4377	1	0.11541160941123962	0.11541160941123962	42	generated_token_8
n_high_impact	prefix_i_am_treating	16	4875	1	0.09844449162483215	0.09844449162483215	42	generated_token_17
n_high_impact	prefix_i_am_treating	16	5488	1	0.11188685894012451	0.11188685894012451	42	generated_token_2
n_high_impact	prefix_i_am_treating	16	6257	1	0.0879712700843811	0.0879712700843811	42	generated_token_18
n_high_impact	prefix_i_am_treating	16	7883	1	0.10383732616901398	0.10383732616901398	42	generated_token_10
n_high_impact	prefix_i_am_treating	16	8537	1	0.10911757498979568	0.10911757498979568	42	generated_token_6
n_high_impact	prefix_i_am_treating	16	9137	1	0.12698963284492493	0.12698963284492493	42	generated_token_1
n_high_impact	prefix_i_am_treating	16	9325	1	0.11114037036895752	0.11114037036895752	42	generated_token_9
n_high_impact	prefix_i_am_treating	16	9574	1	0.09280264377593994	0.09280264377593994	42	generated_token_64
n_high_impact	prefix_i_am_treating	16	10382	1	0.09764731675386429	0.09764731675386429	42	generated_token_19
n_high_impact	prefix_i_am_treating	16	12801	1	0.13442625105381012	0.13442625105381012	42	generated_token_7
n_high_impact	prefix_i_am_treating	16	15953	1	0.11051981151103973	0.11051981151103973	42	generated_token_4
n_high_impact	prefix_i_am_treating	16	31041	1	0.08372723311185837	0.08372723311185837	42	generated_token_128
n_high_impact	prefix_i_am_treating	16	31551	1	0.12708240747451782	0.12708240747451782	42	generated_token_3
n_high_impact	prefix_i_am_treating	16	31921	1	0.13747933506965637	0.13747933506965637	42	generated_token_5
n_high_impact	prefix_i_am_treating	16	32694	1	0.11119720339775085	0.11119720339775085	42	generated_token_12
n_high_impact	prefix_i_am_treating	16	969	1	0.11158531904220581	0.11158531904220581	43	generated_token_20
n_high_impact	prefix_i_am_treating	16	2118	1	0.11499558389186859	0.11499558389186859	43	generated_token_8
n_high_impact	prefix_i_am_treating	16	3728	1	0.0982801616191864	0.0982801616191864	43	generated_token_17
n_high_impact	prefix_i_am_treating	16	6971	1	0.11046705394983292	0.11046705394983292	43	generated_token_9
n_high_impact	prefix_i_am_treating	16	9133	1	0.10797490924596786	0.10797490924596786	43	generated_token_6
n_high_impact	prefix_i_am_treating	16	21088	1	0.07863365113735199	0.07863365113735199	43	generated_token_128
n_high_impact	prefix_i_am_treating	16	22983	1	0.08033144474029541	0.08033144474029541	43	generated_token_96
n_high_impact	prefix_i_am_treating	16	23244	1	0.09273026883602142	0.09273026883602142	43	generated_token_64
n_high_impact	prefix_i_am_treating	16	25644	1	0.09529929608106613	0.09529929608106613	43	generated_token_13
n_high_impact	prefix_i_am_treating	16	27986	1	0.1034582257270813	0.1034582257270813	43	generated_token_10
n_high_impact	prefix_i_am_treating	16	30668	1	0.13727594912052155	0.13727594912052155	43	generated_token_5
n_high_impact	prefix_i_am_treating	16	32058	1	0.11482241004705429	0.11482241004705429	43	generated_token_32
n_high_impact	prefix_i_am_treating	16	86	1	0.09797008335590363	0.09797008335590363	44	generated_token_17
n_high_impact	prefix_i_am_treating	16	9444	1	0.12361688911914825	0.12361688911914825	44	generated_token_1
n_high_impact	prefix_i_am_treating	16	11791	1	0.07840262353420258	0.07840262353420258	44	generated_token_128
n_high_impact	prefix_i_am_treating	16	14292	1	0.10762910544872284	0.10762910544872284	44	generated_token_12
n_high_impact	prefix_i_am_treating	16	15103	1	0.11113382875919342	0.11113382875919342	44	generated_token_32
n_high_impact	prefix_i_am_treating	16	15309	1	0.08030319213867188	0.08030319213867188	44	generated_token_96
n_high_impact	prefix_i_am_treating	16	22934	1	0.09681284427642822	0.09681284427642822	44	generated_token_11
n_high_impact	prefix_i_am_treating	16	630	1	0.1227528303861618	0.1227528303861618	45	generated_token_1
n_high_impact	prefix_i_am_treating	16	1427	1	0.08004077523946762	0.08004077523946762	45	generated_token_96
n_high_impact	prefix_i_am_treating	16	1896	1	0.09449300915002823	0.09449300915002823	45	generated_token_11
n_high_impact	prefix_i_am_treating	16	2089	1	0.10569249838590622	0.10569249838590622	45	generated_token_4
n_high_impact	prefix_i_am_treating	16	7412	1	0.09583692252635956	0.09583692252635956	45	generated_token_17
n_high_impact	prefix_i_am_treating	16	8941	1	0.10199345648288727	0.10199345648288727	45	generated_token_10
n_high_impact	prefix_i_am_treating	16	12451	1	0.08653372526168823	0.08653372526168823	45	generated_token_18
n_high_impact	prefix_i_am_treating	16	13869	1	0.11459389328956604	0.11459389328956604	45	generated_token_8
n_high_impact	prefix_i_am_treating	16	14737	1	0.09436726570129395	0.09436726570129395	45	generated_token_13
n_high_impact	prefix_i_am_treating	16	14823	1	0.09658192098140717	0.09658192098140717	45	generated_token_19
n_high_impact	prefix_i_am_treating	16	18486	1	0.10894377529621124	0.10894377529621124	45	generated_token_32
n_high_impact	prefix_i_am_treating	16	20048	1	0.07799018174409866	0.07799018174409866	45	generated_token_128
n_high_impact	prefix_i_am_treating	16	21016	1	0.1306883841753006	0.1306883841753006	45	generated_token_7
n_high_impact	prefix_i_am_treating	16	21792	1	0.09080035239458084	0.09080035239458084	45	generated_token_15
n_high_impact	prefix_i_am_treating	16	25609	1	0.11788398772478104	0.11788398772478104	45	final_prompt_token
n_high_impact	prefix_i_am_treating	16	27311	1	0.13678786158561707	0.13678786158561707	45	generated_token_5
n_high_impact	prefix_i_am_treating	16	873	1	0.10713335871696472	0.10713335871696472	46	generated_token_32
n_high_impact	prefix_i_am_treating	16	1766	1	0.09455429762601852	0.09455429762601852	46	generated_token_19
n_high_impact	prefix_i_am_treating	16	4445	1	0.09190698713064194	0.09190698713064194	46	generated_token_64
n_high_impact	prefix_i_am_treating	16	4844	1	0.094784215092659	0.094784215092659	46	generated_token_17
n_high_impact	prefix_i_am_treating	16	7491	1	0.11661171168088913	0.11661171168088913	46	final_prompt_token
n_high_impact	prefix_i_am_treating	16	15384	1	0.10928899049758911	0.10928899049758911	46	generated_token_20
n_high_impact	prefix_i_am_treating	16	15499	1	0.07934992760419846	0.07934992760419846	46	generated_token_96
n_high_impact	prefix_i_am_treating	16	23202	1	0.07723328471183777	0.07723328471183777	46	generated_token_128
n_high_impact	prefix_i_am_treating	16	23338	1	0.09039439260959625	0.09039439260959625	46	generated_token_15
n_high_impact	prefix_i_am_treating	16	24186	1	0.10739049315452576	0.10739049315452576	46	generated_token_2
n_high_impact	prefix_i_am_treating	16	28129	1	0.09354812651872635	0.09354812651872635	46	generated_token_11
n_high_impact	prefix_i_am_treating	16	31303	1	0.09922942519187927	0.09922942519187927	46	generated_token_10
n_high_impact	prefix_i_am_treating	16	31748	1	0.1056596040725708	0.1056596040725708	46	generated_token_4
n_high_impact	prefix_i_am_treating	16	454	1	0.1208558976650238	0.1208558976650238	47	generated_token_3
n_high_impact	prefix_i_am_treating	16	1041	1	0.10216688364744186	0.10216688364744186	47	generated_token_6
n_high_impact	prefix_i_am_treating	16	2756	1	0.10634914040565491	0.10634914040565491	47	generated_token_32
n_high_impact	prefix_i_am_treating	16	3369	1	0.0939660370349884	0.0939660370349884	47	generated_token_19
n_high_impact	prefix_i_am_treating	16	3700	1	0.10076560080051422	0.10076560080051422	47	generated_token_14
n_high_impact	prefix_i_am_treating	16	7952	1	0.09175312519073486	0.09175312519073486	47	generated_token_64
n_high_impact	prefix_i_am_treating	16	12040	1	0.09880495071411133	0.09880495071411133	47	generated_token_10
n_high_impact	prefix_i_am_treating	16	12817	1	0.10576485842466354	0.10576485842466354	47	generated_token_2
n_high_impact	prefix_i_am_treating	16	15815	1	0.07862039655447006	0.07862039655447006	47	generated_token_96
n_high_impact	prefix_i_am_treating	16	15979	1	0.09231565147638321	0.09231565147638321	47	generated_token_13
n_high_impact	prefix_i_am_treating	16	16204	1	0.13057030737400055	0.13057030737400055	47	generated_token_7
n_high_impact	prefix_i_am_treating	16	16852	1	0.09351995587348938	0.09351995587348938	47	generated_token_11
n_high_impact	prefix_i_am_treating	16	17011	1	0.12194956839084625	0.12194956839084625	47	generated_token_1
n_high_impact	prefix_i_am_treating	16	21947	1	0.13093921542167664	0.13093921542167664	47	generated_token_5
n_high_impact	prefix_i_am_treating	16	24330	1	0.10278043150901794	0.10278043150901794	47	generated_token_4
n_high_impact	prefix_i_am_treating	16	26164	1	0.07589417695999146	0.07589417695999146	47	generated_token_128
n_high_impact	prefix_i_am_treating	16	1780	1	0.11302082240581512	0.11302082240581512	48	final_prompt_token
n_high_impact	prefix_i_am_treating	16	4372	1	0.10057684779167175	0.10057684779167175	48	generated_token_14
n_high_impact	prefix_i_am_treating	16	6602	1	0.1214345395565033	0.1214345395565033	48	generated_token_1
n_high_impact	prefix_i_am_treating	16	7695	1	0.10356663167476654	0.10356663167476654	48	generated_token_2
n_high_impact	prefix_i_am_treating	16	8154	1	0.1038614884018898	0.1038614884018898	48	generated_token_32
n_high_impact	prefix_i_am_treating	16	15347	1	0.13010725378990173	0.13010725378990173	48	generated_token_7
n_high_impact	prefix_i_am_treating	16	17070	1	0.0781385526061058	0.0781385526061058	48	generated_token_96
n_high_impact	prefix_i_am_treating	16	17828	1	0.0758117288351059	0.0758117288351059	48	generated_token_128
n_high_impact	prefix_i_am_treating	16	18163	1	0.09090808033943176	0.09090808033943176	48	generated_token_64
n_high_impact	prefix_i_am_treating	16	19960	1	0.09017183631658554	0.09017183631658554	48	generated_token_15
n_high_impact	prefix_i_am_treating	16	22074	1	0.08529059588909149	0.08529059588909149	48	generated_token_18
n_high_impact	prefix_i_am_treating	16	22475	1	0.09984660148620605	0.09984660148620605	48	generated_token_12
n_high_impact	prefix_i_am_treating	16	23985	1	0.0921747237443924	0.0921747237443924	48	generated_token_13
n_high_impact	prefix_i_am_treating	16	26011	1	0.09347314387559891	0.09347314387559891	48	generated_token_11
n_high_impact	prefix_i_am_treating	16	27213	1	0.09250319749116898	0.09250319749116898	48	generated_token_16
n_high_impact	prefix_i_am_treating	16	250	1	0.07380252331495285	0.07380252331495285	49	generated_token_96
n_high_impact	prefix_i_am_treating	16	753	1	0.09058456122875214	0.09058456122875214	49	generated_token_64
n_high_impact	prefix_i_am_treating	16	9969	1	0.11123579740524292	0.11123579740524292	49	final_prompt_token
n_high_impact	prefix_i_am_treating	16	10977	1	0.09145598113536835	0.09145598113536835	49	generated_token_16
n_high_impact	prefix_i_am_treating	16	13507	1	0.11106415092945099	0.11106415092945099	49	generated_token_8
n_high_impact	prefix_i_am_treating	16	13509	1	0.07554541528224945	0.07554541528224945	49	generated_token_128
n_high_impact	prefix_i_am_treating	16	21505	1	0.09276923537254333	0.09276923537254333	49	generated_token_19
